hid,geo1,geo2,ea,urbrur,hhsize,statocc,rooms,bedrooms,floor,walls,roof,water,piped_water,toilet,flush_toilet,electricity,cook_fuel,phone,cell,car,bicycle,motorcycle,refrigerator,tv,radio,bank,deaths_12m,exp_01,exp_02,exp_03,exp_04,exp_05,exp_06,exp_07,exp_08,exp_09,exp_10,exp_11,exp_12,tot_exp,tot_food,share_food,pc_exp,quint_nat,quint_urb,quint_rur,hhweight,popweight
f8235e6b784,10,101,101049,1,5,3,2,1,2,3,5,11,1,21,2,1,5,0,1,1,0,0,1,1,1,1,0,7230,180,808,4534,790,200,4488,273,556,533,1302,845,21739,7230,0.3330000042915344,4347.7998046875,5,,5,265.4132773380714,1327.066386690357
fb75f3ea544,10,101,101049,1,2,2,2,1,2,3,5,11,1,11,1,1,2,0,1,0,0,0,1,0,1,1,0,2352,34,667,2365,304,165,309,344,120,217,154,802,7833,2352,0.30000001192092896,3916.5,4,,5,265.4132773380714,530.8265546761428
fcc38667af6,10,101,101049,1,3,1,2,1,2,3,5,11,1,96,2,1,2,0,1,0,0,0,1,1,1,1,0,3591,73,623,2741,265,188,589,300,121,194,193,943,9821,3591,0.3659999966621399,3273.666748046875,4,,5,265.4132773380714,796.2398320142142
00076fe9d44,10,102,102044,1,5,1,1,1,1,5,7,32,0,31,0,0,4,0,1,0,0,0,0,0,0,0,0,4003,168,353,287,337,81,236,222,90,89,155,138,6159,4003,0.6499999761581421,1231.800048828125,1,,2,262.84476175092874,1314.2238087546436
010b7a9f2ca,10,102,102044,1,3,1,1,1,1,3,7,21,0,31,0,1,4,0,0,0,0,0,0,1,1,0,0,2720,142,193,848,129,105,139,12,59,19,62,144,4572,2720,0.5950000286102295,1524.0,2,,2,262.84476175092874,788.5342852527863
01bad9f90c2,10,102,102044,1,5,1,1,1,2,3,5,51,0,22,2,1,5,0,1,0,0,0,0,0,1,0,0,4995,180,412,998,289,137,713,164,235,180,582,185,9070,4995,0.5509999990463257,1814.0,2,,3,262.84476175092874,1314.2238087546436
03e86f7f2b8,10,102,102013,1,2,1,3,2,1,2,5,96,0,23,2,0,4,0,1,0,0,0,0,0,0,0,0,3091,162,223,979,200,60,208,127,48,23,118,164,5403,3091,0.5720000267028809,2701.5,3,,4,463.18897754805363,926.3779550961073
04eb02f49fd,10,102,102013,1,4,1,1,1,1,6,5,21,0,31,0,1,4,0,1,0,0,0,0,1,0,0,1,4413,100,388,598,434,249,474,209,340,73,187,182,7647,4413,0.5770000219345093,1911.75,2,,3,463.18897754805363,1852.7559101922145
06b9e2e8928,10,102,102044,1,5,1,4,2,1,5,7,21,0,21,2,1,4,0,0,0,0,0,0,0,0,0,0,3205,198,278,699,225,126,127,19,42,44,79,99,5141,3205,0.6230000257492065,1028.199951171875,1,,1,262.84476175092874,1314.2238087546436
092074f2ee5,10,102,102025,1,4,1,1,1,2,3,5,61,0,31,0,1,2,0,0,0,0,1,1,1,1,0,0,2597,25,504,2316,157,90,342,48,67,315,226,631,7318,2597,0.35499998927116394,1829.5,2,,3,350.1742917137781,1400.6971668551123
09f7c2d5bf7,10,102,102025,1,4,1,2,2,1,5,5,21,0,31,0,1,4,0,1,0,1,0,0,0,0,0,0,2554,96,253,194,201,71,169,146,71,83,86,89,4013,2554,0.6359999775886536,1003.25,1,,1,350.1742917137781,1400.6971668551123
0b2d4f2b83a,10,102,102013,1,3,1,1,1,1,5,7,43,0,31,0,0,6,0,1,0,1,0,0,0,0,0,0,2954,194,266,233,201,78,138,76,36,20,62,86,4344,2954,0.6800000071525574,1448.0,2,,2,463.18897754805363,1389.566932644161
0beee37b170,10,102,102041,1,1,1,6,2,2,5,6,11,1,12,1,1,2,0,0,0,0,0,1,1,1,0,0,2279,11,196,1985,1109,274,326,51,384,25,11,262,6913,2279,0.33000001311302185,6913.0,5,,5,389.55819738329836,389.55819738329836
0f6476e19f9,10,102,102013,1,3,1,2,0,2,5,5,32,0,22,2,0,4,0,1,0,0,0,0,0,0,0,0,4621,109,416,364,323,68,338,313,108,142,249,226,7277,4621,0.6349999904632568,2425.666748046875,3,,4,463.18897754805363,1389.566932644161
0fc8ff3661c,10,102,102025,1,3,1,2,1,1,2,5,51,0,21,2,1,4,0,1,0,0,1,0,1,0,0,0,3970,157,289,964,318,98,441,187,214,70,402,223,7333,3970,0.5410000085830688,2444.333251953125,3,,4,350.1742917137781,1050.5228751413342
0fe19c083cb,10,102,102013,1,3,1,1,1,1,2,7,11,1,31,0,0,4,0,0,0,0,0,0,0,0,0,0,3660,50,106,838,97,65,86,5,20,10,31,33,5001,3660,0.7319999933242798,1667.0,2,,3,463.18897754805363,1389.566932644161
13c1a897c6c,10,102,102041,1,3,1,4,2,1,4,5,11,1,22,2,1,4,0,0,1,0,0,1,1,0,1,0,3977,21,237,2815,587,165,580,229,111,71,203,393,9389,3977,0.42399999499320984,3129.666748046875,4,,5,389.55819738329836,1168.674592149895
148918d9cba,10,102,102025,1,3,1,2,1,1,2,7,21,0,21,2,1,4,0,0,0,0,0,1,1,1,0,0,4010,91,288,1193,271,126,324,38,219,79,149,308,7096,4010,0.5649999976158142,2365.333251953125,3,,4,350.1742917137781,1050.5228751413342
19b5bfe1890,10,102,102055,1,2,1,1,1,1,2,7,43,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,3243,143,105,626,118,55,106,10,25,6,35,26,4498,3243,0.7210000157356262,2249.0,3,,4,212.3306218704571,424.6612437409142
1a3e876852b,10,102,102055,1,2,1,1,1,1,2,5,43,0,31,0,0,4,0,1,0,0,0,0,0,0,0,0,4121,216,208,506,230,79,356,269,113,18,133,71,6320,4121,0.6520000100135803,3160.0,4,,5,212.3306218704571,424.6612437409142
1b50e2c4597,10,102,102041,1,1,1,20,13,2,3,7,32,0,23,2,0,4,0,0,0,0,0,0,0,0,0,0,2625,170,82,791,147,61,76,12,13,8,72,72,4129,2625,0.6359999775886536,4129.0,4,,5,389.55819738329836,389.55819738329836
1b54354ec2d,10,102,102055,1,2,3,1,1,1,3,5,11,1,31,0,0,4,0,1,0,0,0,0,0,0,0,0,2529,101,297,951,211,50,105,149,71,58,97,203,4822,2529,0.5239999890327454,2411.0,3,,4,212.3306218704571,424.6612437409142
1c8661a614f,10,102,102013,1,4,1,2,1,2,2,5,42,0,31,0,1,4,0,1,0,0,1,0,0,1,0,0,5687,186,368,780,261,155,793,239,245,150,283,125,9272,5687,0.6129999756813049,2318.0,3,,4,463.18897754805363,1852.7559101922145
1cab17e8860,10,102,102041,1,3,1,3,3,1,3,1,21,0,21,2,1,5,0,0,0,0,0,1,1,0,0,0,2260,59,165,3284,105,109,151,34,34,63,97,442,6803,2260,0.3319999873638153,2267.666748046875,3,,4,389.55819738329836,1168.674592149895
1d352de7535,10,102,102055,1,2,1,2,1,1,2,5,43,0,23,2,0,4,0,0,0,0,0,0,0,1,0,0,2542,112,126,531,132,48,125,11,21,21,67,100,3836,2542,0.6629999876022339,1918.0,2,,3,212.3306218704571,424.6612437409142
1d4f635313d,10,102,102044,1,5,1,2,2,1,3,5,32,0,31,0,0,4,0,0,0,1,0,0,0,1,0,0,4980,325,177,727,189,77,213,15,53,29,72,59,6916,4980,0.7200000286102295,1383.199951171875,1,,2,262.84476175092874,1314.2238087546436
20e8295be14,10,102,102013,1,7,2,1,1,1,3,5,32,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,5967,461,267,786,237,84,327,10,75,131,114,77,8536,5967,0.6990000009536743,1219.4285888671875,1,,2,463.18897754805363,3242.3228428363755
21942318937,10,102,102055,1,1,1,1,1,1,2,7,43,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,1200,54,45,239,93,20,37,9,10,4,44,21,1776,1200,0.6759999990463257,1776.0,2,,3,212.3306218704571,212.3306218704571
21f74f5fdbf,10,102,102013,1,5,1,1,1,1,3,4,21,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,3597,397,180,843,205,68,132,0,38,46,74,57,5637,3597,0.6380000114440918,1127.4000244140625,1,,1,463.18897754805363,2315.9448877402683
241323950dc,10,102,102044,1,3,1,1,1,1,3,1,21,0,31,0,0,2,0,0,0,1,0,0,0,1,0,0,2145,30,467,1765,95,67,198,20,49,241,152,439,5668,2145,0.3779999911785126,1889.3333740234375,2,,3,262.84476175092874,788.5342852527863
25cecd5bf69,10,102,102055,1,1,1,1,1,2,3,5,96,0,31,0,0,4,0,0,0,0,0,0,0,1,0,0,1545,368,141,362,138,23,127,31,42,17,261,63,3118,1545,0.4959999918937683,3118.0,4,,5,212.3306218704571,212.3306218704571
26cf6c21acd,10,102,102041,1,2,1,4,3,2,3,5,12,2,23,2,1,2,0,1,0,0,0,1,1,0,0,0,2082,39,188,2290,135,185,329,207,49,34,43,383,5964,2082,0.3490000069141388,2982.0,4,,5,389.55819738329836,779.1163947665967
2a099f064bf,10,102,102025,1,3,1,1,1,1,2,7,43,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,5058,129,123,772,120,64,166,12,42,13,37,29,6565,5058,0.7699999809265137,2188.333251953125,3,,4,350.1742917137781,1050.5228751413342
2ac0f319ce6,10,102,102055,1,2,1,1,1,1,5,7,32,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,2158,200,184,316,190,44,101,29,28,15,81,67,3413,2158,0.6320000290870667,1706.5,2,,3,212.3306218704571,424.6612437409142
2c305e1c6be,10,102,102013,1,2,1,1,1,1,3,5,21,0,31,0,1,4,0,1,0,0,0,0,1,1,0,0,3431,237,325,1036,292,148,466,242,202,21,234,220,6854,3431,0.5009999871253967,3427.0,4,,5,463.18897754805363,926.3779550961073
2c7620aae0c,10,102,102044,1,4,1,2,1,1,3,7,32,0,23,2,0,4,0,1,0,1,0,0,0,0,0,0,3955,178,301,666,230,91,227,157,85,63,100,170,6223,3955,0.6359999775886536,1555.75,2,,3,262.84476175092874,1051.379047003715
33387f8979c,10,102,102025,1,3,1,1,1,1,3,7,21,0,31,0,1,4,0,0,0,1,0,0,0,1,0,0,3735,273,273,938,183,101,170,12,54,46,79,161,6025,3735,0.6200000047683716,2008.3333740234375,3,,4,350.1742917137781,1050.5228751413342
3538476be90,10,102,102013,1,4,1,1,1,1,2,5,43,0,31,0,0,3,0,1,0,0,0,0,0,0,0,0,4187,190,258,568,237,108,413,255,219,56,159,72,6722,4187,0.6230000257492065,1680.5,2,,3,463.18897754805363,1852.7559101922145
354de43f618,10,102,102013,1,4,1,2,1,1,2,5,43,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,5002,220,104,755,136,88,192,10,30,14,38,30,6619,5002,0.7559999823570251,1654.75,2,,3,463.18897754805363,1852.7559101922145
3d8fdd81273,10,102,102044,1,5,1,3,3,1,5,5,21,0,21,2,1,4,0,0,0,0,0,0,0,0,0,0,3104,98,184,663,251,109,106,10,27,32,92,113,4789,3104,0.6480000019073486,957.7999877929688,1,,1,262.84476175092874,1314.2238087546436
3e0dc8ed6cf,10,102,102044,1,3,1,1,0,1,5,5,43,0,23,2,0,4,0,1,0,1,0,0,1,1,0,0,3366,90,376,441,447,70,286,353,147,69,234,252,6131,3366,0.5490000247955322,2043.6666259765625,3,,4,262.84476175092874,788.5342852527863
3fb75ebf5c0,10,102,102025,1,3,1,1,1,1,1,8,21,0,13,1,1,4,0,1,0,0,1,1,0,0,0,0,3053,19,673,1746,604,194,284,226,120,192,220,707,8038,3053,0.3799999952316284,2679.333251953125,3,,4,350.1742917137781,1050.5228751413342
413e4aaa07f,10,102,102013,1,4,3,1,1,1,5,5,32,0,23,2,0,4,1,1,0,0,0,0,0,0,0,0,2177,53,284,547,283,49,145,189,68,70,186,136,4187,2177,0.5199999809265137,1046.75,1,,1,463.18897754805363,1852.7559101922145
43bbf5e87f3,10,102,102041,1,2,1,6,1,2,3,5,71,0,12,1,1,2,0,1,0,0,0,1,1,1,1,0,3443,45,383,3177,602,354,725,394,160,53,53,665,10054,3443,0.34200000762939453,5027.0,5,,5,389.55819738329836,779.1163947665967
4729ea5b600,10,102,102044,1,3,1,1,1,1,7,7,32,0,23,2,0,4,0,0,0,0,0,0,0,1,0,0,3032,44,129,694,250,28,69,14,26,12,133,120,4551,3032,0.6660000085830688,1517.0,2,,2,262.84476175092874,788.5342852527863
4b1c6709ec3,10,102,102055,1,2,1,1,1,1,7,7,43,0,31,0,0,4,0,1,0,0,0,0,0,0,0,0,2143,114,132,208,129,32,162,104,43,11,51,47,3176,2143,0.675000011920929,1588.0,2,,3,212.3306218704571,424.6612437409142
4b7e43ff788,10,102,102044,1,4,1,2,2,1,2,7,11,1,31,0,0,4,0,1,0,0,0,0,0,1,0,0,4340,113,310,609,188,102,306,149,119,62,62,93,6453,4340,0.6729999780654907,1613.25,2,,3,262.84476175092874,1051.379047003715
4dd5c96855f,10,102,102025,1,4,1,2,1,1,3,4,14,3,31,0,0,2,0,0,0,0,0,0,0,0,0,0,1736,31,455,1378,85,60,162,15,46,473,128,346,4915,1736,0.3529999852180481,1228.75,1,,2,350.1742917137781,1400.6971668551123
513ff07260d,10,102,102025,1,3,1,2,2,1,5,5,11,1,31,0,1,5,0,1,0,1,0,1,1,1,1,0,3834,56,637,693,836,215,779,208,603,273,124,346,8604,3834,0.44600000977516174,2868.0,4,,5,350.1742917137781,1050.5228751413342
51cd17535b8,10,102,102025,1,3,1,4,2,1,2,5,11,1,22,2,1,4,0,0,0,0,0,0,0,1,0,1,4807,221,233,1411,199,134,325,21,44,40,84,341,7860,4807,0.6119999885559082,2620.0,3,,4,350.1742917137781,1050.5228751413342
57118eb5c09,10,102,102044,1,4,1,2,1,1,2,5,32,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,5950,186,141,879,131,90,250,12,38,9,35,34,7755,5950,0.7670000195503235,1938.75,2,,3,262.84476175092874,1051.379047003715
573da4233fb,10,102,102055,1,2,1,1,1,1,2,7,43,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,3243,143,105,626,118,55,106,10,25,6,35,26,4498,3243,0.7210000157356262,2249.0,3,,4,212.3306218704571,424.6612437409142
57f7bdcc41a,10,102,102025,1,4,1,3,2,1,2,7,31,0,14,1,1,4,0,0,0,0,1,1,0,0,0,0,4968,38,569,920,740,412,517,15,222,120,61,545,9127,4968,0.5440000295639038,2281.75,3,,4,350.1742917137781,1400.6971668551123
580019915dd,10,102,102013,1,4,3,2,1,2,7,5,11,1,23,2,1,1,0,1,0,0,0,1,0,1,1,0,2740,144,796,1635,555,66,461,394,204,113,121,825,8054,2740,0.3400000035762787,2013.5,3,,4,463.18897754805363,1852.7559101922145
587f2295f51,10,102,102055,1,2,1,1,1,1,2,7,43,0,31,0,0,4,0,1,0,0,0,0,0,0,0,0,4459,187,224,504,269,88,302,241,106,22,128,74,6604,4459,0.675000011920929,3302.0,4,,5,212.3306218704571,424.6612437409142
5bd14edcbb1,10,102,102055,1,2,1,2,2,1,3,1,21,0,23,2,0,5,0,1,0,1,0,0,0,1,0,0,3686,246,586,1219,492,128,494,328,156,140,588,416,8479,3686,0.4350000023841858,4239.5,5,,5,212.3306218704571,424.6612437409142
5df409b1727,10,102,102025,1,4,1,2,1,1,2,9,43,0,23,2,0,4,0,0,0,0,0,0,0,1,0,0,4397,127,168,694,152,63,153,8,42,36,56,55,5951,4397,0.7390000224113464,1487.75,2,,2,350.1742917137781,1400.6971668551123
5e698845f8b,10,102,102025,1,5,1,2,2,1,2,5,41,0,12,1,1,4,0,0,0,0,0,0,1,0,0,0,4713,26,470,675,760,350,572,14,604,124,89,338,8735,4713,0.5400000214576721,1747.0,2,,3,350.1742917137781,1750.8714585688904
5f27d6719ce,10,102,102044,1,4,1,1,1,5,2,5,43,0,31,0,1,6,0,0,0,0,0,0,0,1,0,0,4812,59,508,484,486,459,495,11,195,89,57,231,7886,4812,0.6100000143051147,1971.5,2,,3,262.84476175092874,1051.379047003715
625f968a484,10,102,102041,1,2,1,3,2,2,3,1,11,1,21,2,1,4,0,1,1,0,0,1,1,1,1,0,2034,25,230,3531,236,189,964,211,59,60,204,548,8291,2034,0.24500000476837158,4145.5,4,,5,389.55819738329836,779.1163947665967
638991e158e,10,102,102055,1,1,1,4,1,1,5,5,43,0,21,2,1,4,0,0,0,0,0,0,1,1,0,0,2206,301,198,947,315,66,292,53,154,13,166,180,4891,2206,0.45100000500679016,4891.0,5,,5,212.3306218704571,212.3306218704571
6c65482cab4,10,102,102055,1,2,1,1,1,1,2,5,32,0,21,2,1,4,0,0,0,0,0,1,1,0,0,0,3229,36,167,1222,315,47,157,53,44,33,281,401,5985,3229,0.5400000214576721,2992.5,4,,5,212.3306218704571,424.6612437409142
6cab3b5f92a,10,102,102013,1,2,3,1,1,1,2,5,11,1,31,0,1,6,0,1,0,0,1,0,1,0,0,0,1209,8,318,365,253,154,455,33,440,38,22,250,3545,1209,0.3409999907016754,1772.5,2,,3,463.18897754805363,926.3779550961073
6dae83f47c8,10,102,102044,1,3,1,1,1,1,7,8,21,0,96,2,1,4,0,1,0,0,0,0,0,0,0,0,2807,31,246,954,311,66,88,125,36,23,211,228,5126,2807,0.5479999780654907,1708.6666259765625,2,,3,262.84476175092874,788.5342852527863
6efd149dc38,10,102,102041,1,3,1,2,1,2,3,5,51,0,21,2,1,5,1,0,0,0,0,1,1,1,0,0,3363,66,147,2064,186,75,373,55,101,35,333,151,6949,3363,0.48399999737739563,2316.333251953125,3,,4,389.55819738329836,1168.674592149895
761aaf01691,10,102,102025,1,5,1,1,1,1,3,5,32,0,23,2,0,4,0,1,0,1,0,0,0,0,0,0,3450,82,347,540,207,93,180,103,96,221,200,182,5701,3450,0.6050000190734863,1140.199951171875,1,,1,350.1742917137781,1750.8714585688904
77c3cf5d71d,10,102,102044,1,4,2,2,1,2,5,5,43,0,21,2,1,4,0,1,0,1,0,0,0,1,0,0,4199,79,514,341,355,75,394,341,146,264,312,261,7281,4199,0.5770000219345093,1820.25,2,,3,262.84476175092874,1051.379047003715
77c5955de20,10,102,102055,1,2,1,3,1,1,5,7,14,3,31,0,0,4,0,0,0,0,0,0,0,1,0,0,2529,254,236,381,204,40,129,32,31,20,66,88,4010,2529,0.6309999823570251,2005.0,3,,4,212.3306218704571,424.6612437409142
79cb83d5ccf,10,102,102044,1,3,1,2,1,1,5,5,43,0,31,0,0,5,0,0,0,0,0,0,0,1,0,0,2636,174,313,361,258,48,181,80,68,91,163,134,4507,2636,0.5849999785423279,1502.3333740234375,2,,2,262.84476175092874,788.5342852527863
7ddea7d1100,10,102,102013,1,2,3,1,1,1,3,8,14,3,23,2,0,4,0,0,0,0,0,0,0,0,0,0,1232,29,174,740,98,26,46,8,20,49,97,117,2636,1232,0.46700000762939453,1318.0,1,,2,463.18897754805363,926.3779550961073
80245c120b3,10,102,102041,1,2,1,4,2,2,3,1,11,1,11,1,1,2,1,1,0,0,0,1,1,1,1,1,3905,18,471,4837,818,638,557,1390,270,256,106,752,14018,3905,0.27900001406669617,7009.0,5,,5,389.55819738329836,779.1163947665967
81d7fec3f26,10,102,102044,1,4,1,1,1,1,5,7,32,0,31,0,0,4,0,1,0,1,0,0,0,0,0,0,3591,171,320,269,304,65,241,208,79,61,134,131,5574,3591,0.6439999938011169,1393.5,1,,2,262.84476175092874,1051.379047003715
831b2654d14,10,102,102055,1,1,1,1,1,1,2,7,43,0,31,0,0,4,0,0,0,0,0,1,1,1,0,0,1651,199,171,605,260,33,279,51,149,9,175,118,3700,1651,0.44600000977516174,3700.0,4,,5,212.3306218704571,212.3306218704571
881090100aa,10,102,102041,1,2,1,3,2,2,3,1,11,1,21,2,1,2,0,0,1,0,0,1,1,1,1,0,1948,19,182,3180,183,210,770,142,45,36,73,383,7171,1948,0.2720000147819519,3585.5,4,,5,389.55819738329836,779.1163947665967
8c8caf0c463,10,102,102044,1,3,1,1,1,1,3,9,21,0,21,2,1,4,0,0,0,0,0,1,1,1,0,0,3809,101,273,1755,200,76,151,29,39,28,135,531,7127,3809,0.5339999794960022,2375.666748046875,3,,4,262.84476175092874,788.5342852527863
8ce898a06f1,10,102,102025,1,4,1,2,1,2,3,5,96,0,31,0,0,4,0,1,0,1,0,0,0,1,0,0,6563,338,438,755,340,91,1112,217,240,190,278,173,10735,6563,0.6110000014305115,2683.75,3,,4,350.1742917137781,1400.6971668551123
8d8876f89ea,10,102,102025,1,5,1,1,1,1,1,5,43,0,31,0,0,4,0,1,0,0,0,0,0,0,0,0,4268,211,303,294,259,93,298,183,82,58,124,96,6269,4268,0.6809999942779541,1253.800048828125,1,,2,350.1742917137781,1750.8714585688904
8fd218b248b,10,102,102044,1,3,1,1,1,1,5,7,43,0,31,0,0,4,0,1,0,1,0,0,0,1,0,0,4124,192,411,334,395,82,301,282,105,72,172,177,6647,4124,0.6200000047683716,2215.666748046875,3,,4,262.84476175092874,788.5342852527863
8fff73fd4a2,10,102,102041,1,2,1,5,1,6,3,1,21,0,11,1,1,3,1,1,1,0,0,1,1,1,1,1,3497,64,842,8544,1564,580,4020,1200,483,422,885,1215,23316,3497,0.15000000596046448,11658.0,5,,5,389.55819738329836,779.1163947665967
90f11ac23a9,10,102,102041,1,1,1,7,2,2,3,1,11,1,11,1,1,2,1,0,0,0,0,1,1,0,0,0,1392,13,127,3592,370,206,194,536,102,22,33,289,6876,1392,0.20200000703334808,6876.0,5,,5,389.55819738329836,389.55819738329836
938b1065d5e,10,102,102025,1,6,1,2,1,1,2,5,32,0,21,2,1,4,0,0,0,0,1,1,1,1,0,0,5909,102,383,1403,460,89,413,41,144,203,577,366,10090,5909,0.5860000252723694,1681.6666259765625,2,,3,350.1742917137781,2101.0457502826685
9cba6bccdfd,10,102,102041,1,4,1,6,3,2,3,5,11,1,31,0,1,4,0,0,0,0,0,1,1,1,0,0,2630,52,289,4322,249,141,338,91,79,235,88,520,9034,2630,0.29100000858306885,2258.5,3,,4,389.55819738329836,1558.2327895331935
9d042ee0754,10,102,102041,1,2,1,20,1,1,5,7,43,0,31,0,0,6,0,0,0,0,0,0,0,0,0,0,2361,205,186,354,227,71,62,11,14,8,39,54,3592,2361,0.6570000052452087,1796.0,2,,3,389.55819738329836,779.1163947665967
9d08ec240ca,10,102,102044,1,3,1,2,1,1,5,7,11,1,31,0,0,4,0,0,0,0,0,0,0,0,0,0,2684,220,220,431,201,55,90,16,22,18,47,66,4070,2684,0.6589999794960022,1356.6666259765625,1,,2,262.84476175092874,788.5342852527863
a21339d17e7,10,102,102013,1,3,1,1,1,2,3,5,43,0,31,0,0,4,0,1,0,0,0,0,0,0,0,0,3037,181,228,337,186,53,389,147,86,42,173,98,4957,3037,0.6129999756813049,1652.3333740234375,2,,3,463.18897754805363,1389.566932644161
a26bf424a0d,10,102,102055,1,1,1,1,0,1,2,5,96,0,23,2,0,4,0,1,0,0,0,0,0,1,0,0,1625,91,182,510,190,32,166,200,53,15,178,130,3372,1625,0.4819999933242798,3372.0,4,,5,212.3306218704571,212.3306218704571
a551e627941,10,102,102044,1,5,1,1,1,1,2,5,96,0,23,2,0,4,0,1,0,0,0,0,0,0,0,0,4003,47,225,1029,328,75,156,146,53,49,440,198,6749,4003,0.5929999947547913,1349.800048828125,1,,2,262.84476175092874,1314.2238087546436
a5956998dc5,10,102,102013,1,2,1,1,1,1,2,5,96,0,31,0,0,4,0,1,0,0,0,0,0,0,0,0,2904,204,251,558,254,66,245,297,93,16,251,82,5221,2904,0.5559999942779541,2610.5,3,,4,463.18897754805363,926.3779550961073
a8400eec592,10,102,102013,1,4,1,1,1,1,2,5,42,0,31,0,1,4,0,1,0,0,0,0,0,0,0,0,4183,71,216,606,251,180,232,93,128,67,223,77,6327,4183,0.6610000133514404,1581.75,2,,3,463.18897754805363,1852.7559101922145
a86ece39303,10,102,102044,1,3,1,2,2,2,5,5,43,0,23,2,0,4,0,1,0,1,0,0,1,1,1,0,4071,117,530,341,401,67,438,435,173,161,307,308,7349,4071,0.5540000200271606,2449.666748046875,3,,4,262.84476175092874,788.5342852527863
b12c46c8ceb,10,102,102013,1,3,1,1,0,2,7,5,14,3,21,2,1,4,0,1,0,0,0,1,0,1,1,0,2589,73,455,1170,385,44,185,380,81,62,194,411,6029,2589,0.42899999022483826,2009.6666259765625,3,,4,463.18897754805363,1389.566932644161
b3a3734e504,10,102,102055,1,2,1,1,1,1,1,5,32,0,31,0,0,4,0,0,0,0,0,0,0,1,0,0,2761,366,206,452,183,51,149,15,27,12,78,61,4361,2761,0.6330000162124634,2180.5,3,,4,212.3306218704571,424.6612437409142
b9bf6430bbe,10,102,102055,1,2,1,1,1,1,2,5,11,1,96,2,1,4,0,1,0,0,0,0,1,0,0,0,3171,46,212,1144,329,56,211,311,70,27,354,379,6310,3171,0.503000020980835,3155.0,4,,5,212.3306218704571,424.6612437409142
bc4b580b1ac,10,102,102041,1,2,1,4,2,2,3,1,21,0,11,1,1,2,1,1,1,0,1,1,1,1,1,0,4223,29,468,6036,1057,776,2077,1266,314,128,132,924,17430,4223,0.24199999868869781,8715.0,5,,5,389.55819738329836,779.1163947665967
bc5ab3a1ffa,10,102,102013,1,3,1,2,1,1,2,5,43,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,3147,162,76,475,111,54,95,8,17,13,30,25,4213,3147,0.746999979019165,1404.3333740234375,1,,2,463.18897754805363,1389.566932644161
bd32399ebe1,10,102,102013,1,4,1,3,2,2,3,5,71,0,12,1,1,2,0,1,0,0,1,1,0,1,1,0,3090,53,800,2926,271,210,637,234,165,959,254,892,10491,3090,0.29499998688697815,2622.75,3,,4,463.18897754805363,1852.7559101922145
bf6814ff568,10,102,102025,1,3,1,3,1,1,3,5,32,0,23,2,0,4,0,1,0,1,0,0,0,1,0,0,4709,385,358,1131,286,139,369,171,98,59,97,316,8118,4709,0.5799999833106995,2706.0,3,,4,350.1742917137781,1050.5228751413342
c29e43f5054,10,102,102025,1,5,1,4,3,1,5,5,43,0,31,0,0,4,0,1,0,0,0,0,0,1,0,0,3766,233,388,296,321,68,372,241,126,153,113,141,6218,3766,0.6060000061988831,1243.5999755859375,1,,2,350.1742917137781,1750.8714585688904
c635cf01670,10,102,102025,1,4,1,3,1,1,2,7,21,0,22,2,1,4,0,1,0,0,1,0,1,1,0,0,5200,209,404,1300,315,198,742,194,410,110,332,282,9696,5200,0.5360000133514404,2424.0,3,,4,350.1742917137781,1400.6971668551123
c7d46701587,10,102,102055,1,1,1,1,1,1,3,5,32,0,31,0,0,5,0,1,0,0,0,0,0,0,0,0,2739,140,262,419,333,57,229,204,95,56,349,192,5075,2739,0.5400000214576721,5075.0,5,,5,212.3306218704571,212.3306218704571
cfb09a73541,10,102,102041,1,1,1,4,2,2,3,1,11,1,11,1,1,2,0,0,0,0,0,1,1,1,0,0,1464,12,129,3299,199,163,173,154,49,15,29,265,5951,1464,0.2460000067949295,5951.0,5,,5,389.55819738329836,389.55819738329836
d14d0e3fc90,10,102,102041,1,2,1,3,1,6,3,1,11,1,11,1,1,2,1,1,1,0,0,1,1,0,1,0,3398,24,409,6437,1101,518,1805,1111,212,136,278,822,16251,3398,0.20900000631809235,8125.5,5,,5,389.55819738329836,779.1163947665967
d19fd55c145,10,102,102013,1,4,1,2,1,1,3,5,32,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,5198,407,200,923,226,85,188,17,58,36,78,83,7499,5198,0.6930000185966492,1874.75,2,,3,463.18897754805363,1852.7559101922145
d1f5dfb77ae,10,102,102044,1,6,1,1,1,1,5,5,43,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,2639,187,245,260,200,45,111,24,35,60,88,75,3969,2639,0.6650000214576721,661.5,1,,1,262.84476175092874,1577.0685705055726
